# Acquisition started at 12/08/2022 - 14:30:17 
#
#******************************************* 
#
Event	EvType	ASIC	ChType	Ch	ADC
3215	011	2	10	28		552
3216	011	2	10	30		578
3217	011	2	10	21		580
3218	011	2	10	21		562
3219	011	2	10	10		629
3220	011	2	10	20		595
3221	011	2	11	0		0
3222	011	2	10	23		610
3223	000	2	00	29		642
3223	011	2	10	30		658
3224	011	2	10	10		603
3225	011	2	10	1		586
3226	011	2	11	0		0
3227	011	2	10	8		562
3228	011	2	10	20		589
3229	011	2	10	19		537
3230	011	2	10	19		528
3231	011	2	10	12		574
3232	011	2	10	1		569
3233	011	2	10	7		562
3234	011	2	10	7		537
3235	011	2	10	17		564
3236	011	2	10	2		547
3237	011	2	10	10		621
3238	011	2	10	9		558
3239	011	2	10	23		621
3240	011	2	10	5		536
3241	011	2	10	0		640
3242	011	2	10	8		552
3243	011	2	10	20		554
3244	011	2	11	0		0
3245	011	2	10	15		598
3246	011	2	10	27		569
3247	011	2	10	9		566
3248	011	2	10	26		643
3249	011	2	10	30		575
3250	011	2	11	0		0
3251	011	2	10	9		576
3252	011	2	10	5		532
3253	011	2	10	14		548
3254	011	2	10	12		885
3255	011	2	10	14		554
3256	011	2	10	2		559
3257	011	2	10	29		656
3258	011	2	10	20		564
3259	011	2	10	29		603
3260	011	2	10	30		701
3261	011	2	10	16		598
3262	011	2	10	29		682
3263	011	2	10	1		578
3264	011	2	10	10		588
3265	011	2	10	2		561
3266	011	2	10	30		569
3267	011	2	10	29		739
3268	011	2	10	17		722
3269	011	2	10	26		580
3270	011	2	10	6		578
3271	011	2	10	6		590
3272	011	2	10	6		596
3273	011	2	10	18		631
3274	011	2	10	14		571
3275	011	2	10	14		587
3276	011	2	10	0		614
3277	011	2	10	24		601
3278	011	2	11	0		0
3279	011	2	10	1		609
3280	011	2	10	20		587
3281	011	2	10	7		562
3282	011	2	10	3		622
3283	011	2	10	22		617
3284	011	2	10	29		645
3285	011	2	11	0		0
3286	011	2	10	29		592
3287	011	2	10	14		570
3288	011	2	10	7		544
3289	011	2	10	30		643
3290	011	2	10	6		634
3291	011	2	10	2		597
3292	011	2	10	3		611
3293	011	2	10	20		659
3294	011	2	10	30		673
3295	011	2	10	12		712
3296	011	2	10	10		599
3297	011	2	10	29		594
3298	011	2	10	22		652
3299	011	2	10	29		711
3300	011	2	10	21		1115
3301	011	2	10	14		565
3302	011	2	10	29		674
3303	011	2	10	9		561
3304	011	2	10	30		666
3305	011	2	10	18		561
3306	011	2	10	3		625
3307	011	2	10	10		641
3308	011	2	10	2		686
3309	011	2	10	0		600
3310	011	2	11	0		0
3311	011	2	10	3		573
3312	011	2	10	28		558
3313	011	2	10	10		600
3314	000	2	00	6		688
3314	011	2	10	8		638
3315	011	2	10	7		564
3316	011	2	10	9		549
3317	011	2	10	10		578
3318	011	2	10	16		578
3319	011	2	11	0		0
3320	011	2	10	29		602
3321	011	2	10	27		708
3322	011	2	10	14		660
3323	011	2	11	0		0
3324	011	2	10	2		556
3325	011	2	10	20		605
3326	011	2	10	15		610
3327	011	2	10	2		549
3328	011	2	10	13		641
3329	011	2	10	11		549
3330	000	2	00	0		617
3330	011	2	10	1		565
3331	011	2	10	29		645
3332	011	2	10	22		618
3333	011	2	10	11		574
3334	011	2	10	30		612
3335	011	2	10	14		557
3336	011	2	10	10		679
3337	011	2	10	29		635
3338	011	2	10	1		594
3339	011	2	10	8		566
3340	011	2	10	14		584
3341	011	2	10	29		982
3342	011	2	10	16		666
3343	011	2	11	0		0
3344	011	2	10	8		567
3345	011	2	10	0		597
3346	011	2	10	15		580
3347	011	2	10	0		613
3348	011	2	10	4		678
3349	011	2	10	20		710
3350	011	2	10	2		838
3351	011	2	10	14		581
3352	011	2	10	4		658
3353	011	2	10	10		585
3354	011	2	10	16		622
3355	011	2	10	2		592
3356	011	2	10	2		562
3357	011	2	10	30		592
3358	011	2	10	0		580
3359	011	2	10	6		578
3360	011	2	10	3		595
3361	011	2	10	30		644
3362	011	2	10	4		612
3363	011	2	10	9		610
3364	011	2	10	2		594
3365	011	2	10	11		547
3366	011	2	10	4		652
3367	011	2	10	16		601
3368	011	2	10	21		553
3369	011	2	10	15		601
3370	011	2	10	6		574
3371	011	2	10	30		621
3372	011	2	10	27		590
3373	011	2	10	30		746
3374	011	2	10	4		622
3375	011	2	10	14		574
3376	011	2	10	28		565
3377	011	2	10	0		631
3378	011	2	10	30		612
3379	011	2	10	15		580
3380	011	2	10	30		674
3381	011	2	10	25		664
3382	011	2	10	15		786
3383	011	2	10	29		701
3384	011	2	10	30		642
3385	011	2	10	30		593
3386	011	2	10	27		685
3387	011	2	10	30		623
3388	011	2	10	1		605
3389	011	2	10	5		547
3390	011	2	10	30		570
3391	011	2	10	14		582
3392	011	2	10	5		532
3393	011	2	10	20		602
3394	011	2	10	12		583
3395	011	2	10	30		637
3396	011	2	11	0		0
3397	011	2	10	16		570
3398	011	2	10	11		577
3399	011	2	10	22		569
3400	011	2	10	19		629
3401	011	2	10	26		563
3402	011	2	10	21		547
3403	011	2	10	20		581
3404	011	2	11	0		0
3405	011	2	10	20		679
3406	011	2	10	13		639
3407	011	2	10	30		573
3408	011	2	10	29		596
3409	011	2	10	30		609
3410	011	2	10	1		593
3411	011	2	10	29		603
3412	011	2	10	11		630
3413	011	2	10	10		631
3414	011	2	10	13		567
3415	011	2	10	27		636
3416	011	2	10	14		618
3417	011	2	10	24		560
3418	011	2	10	20		601
3419	000	2	00	6		602
3419	011	2	10	27		588
3420	011	2	10	4		594
3421	011	2	10	30		629
3422	011	2	10	1		570
3423	011	2	10	23		692
3424	011	2	10	0		599
3425	011	2	10	24		656
3426	011	2	10	18		561
3427	011	2	10	21		574
3428	000	2	00	6		597
3428	011	2	10	15		592
3429	011	2	10	30		582
3430	011	2	10	4		595
3431	011	2	10	12		698
3432	011	2	10	30		610
3433	011	2	10	22		696
3434	011	2	10	21		621
3435	011	2	10	22		644
3436	011	2	10	18		721
3437	011	2	10	19		542
3438	011	2	10	3		585
3439	011	2	10	6		582
3440	011	2	10	19		537
3441	011	2	10	7		564
3442	011	2	10	15		669
3443	011	2	10	28		590
3444	011	2	10	29		915
3445	011	2	10	4		655
3446	011	2	10	22		567
3447	011	2	10	24		641
3448	011	2	10	9		552
3449	011	2	10	29		609
3450	011	2	11	0		0
3451	011	2	10	13		571
3452	011	2	10	12		608
3453	011	2	10	1		656
3454	011	2	10	30		597
3455	011	2	10	6		613
3456	011	2	10	27		657
3457	011	2	10	20		570
3458	011	2	10	15		599
3459	011	2	10	27		586
3460	011	2	10	30		648
3461	011	2	10	29		596
3462	011	2	10	4		660
3463	011	2	10	1		581
3464	011	2	10	2		571
3465	011	2	10	23		542
3466	011	2	10	6		594
3467	011	2	10	5		589
3468	011	2	10	9		570
3469	011	2	10	2		568
3470	011	2	10	15		676
3471	011	2	10	23		706
3472	011	2	10	14		553
3473	011	2	10	14		629
3474	011	2	10	7		542
3475	011	2	10	2		561
3476	011	2	10	6		688
3477	011	2	10	27		585
3478	011	2	10	7		645
3479	011	2	10	1		589
3480	011	2	10	12		597
3481	011	2	10	2		633
3482	011	2	10	29		612
3483	011	2	10	4		597
3484	011	2	10	1		589
3485	011	2	10	19		552
3486	000	2	00	19		679
3486	011	2	10	22		570
3487	011	2	10	4		590
3488	011	2	10	23		614
3489	011	2	10	23		565
3490	011	2	10	26		581
3491	011	2	10	7		612
3492	011	2	10	13		569
3493	011	2	10	30		678
3494	011	2	10	12		618
3495	011	2	10	24		568
3496	011	2	10	19		622
3497	011	2	10	14		743
3498	011	2	11	0		0
3499	011	2	10	23		564
3500	011	2	10	6		586
3501	011	2	10	29		769
3502	011	2	10	21		586
3503	011	2	10	29		669
3504	011	2	10	6		670
3505	011	2	10	7		604
3506	011	2	10	29		628
3507	011	2	10	17		572
3508	011	2	10	29		594
3509	011	2	10	13		634
3510	011	2	10	30		629
3511	011	2	10	11		550
3512	011	2	10	15		577
3513	011	2	10	29		636
3514	011	2	10	24		550
3515	011	2	10	3		637
3516	011	2	10	12		587
3517	011	2	10	0		605
3518	011	2	10	29		583
3519	011	2	10	5		774
3520	011	2	10	0		609
3521	011	2	10	24		676
3522	011	2	10	12		629
3523	011	2	10	24		602
3524	011	2	10	30		649
3525	011	2	10	9		557
3526	011	2	10	4		597
3527	011	2	10	26		594
3528	011	2	10	22		737
3529	011	2	10	14		579
3530	011	2	10	26		670
3531	011	2	10	3		602
3532	011	2	10	2		548
3533	011	2	10	8		574
3534	011	2	10	21		566
3535	011	2	10	4		597
3536	011	2	10	19		569
3537	011	2	11	0		0
3538	011	2	10	11		591
3539	011	2	10	28		553
3540	011	2	10	9		566
3541	011	2	10	6		586
3542	011	2	10	30		595
3543	011	2	10	10		583
3544	011	2	10	20		569
3545	011	2	10	3		621
3546	011	2	10	20		556
3547	011	2	10	0		611
3548	011	2	10	0		606
3549	011	2	11	0		0
3550	011	2	10	0		586
3551	011	2	11	0		0
3552	011	2	10	14		557
3553	011	2	10	31		549
3554	011	2	10	19		589
3555	011	2	10	19		635
3556	011	2	10	5		544
3557	011	2	11	0		0
3558	000	2	00	17		596
3558	011	2	10	22		661
3559	011	2	10	8		692
3560	011	2	10	7		613
3561	011	2	10	4		631
3562	011	2	10	30		706
3563	011	2	10	9		681
3564	011	2	10	24		574
3565	011	2	10	29		661
3566	011	2	10	31		555
3567	011	2	10	15		731
3568	011	2	10	5		549
3569	011	2	10	24		579
3570	011	2	10	11		560
3571	011	2	10	26		620
3572	011	2	11	0		0
3573	011	2	10	22		799
3574	011	2	10	26		634
3575	011	2	10	24		552
3576	011	2	10	31		588
3577	011	2	10	22		626
3578	011	2	10	16		642
3579	011	2	10	6		781
3580	000	2	00	19		589
3580	011	2	10	20		605
3581	011	2	10	25		651
3582	011	2	11	0		0
3583	011	2	10	9		715
3584	011	2	10	3		599
3585	011	2	10	7		603
3586	011	2	10	3		582
3587	000	2	00	23		591
3587	011	2	10	27		631
3588	011	2	10	27		606
3589	011	2	10	5		561
3590	011	2	10	0		577
3591	011	2	10	13		601
3592	011	2	10	7		642
3593	011	2	10	14		693
3594	011	2	10	25		584
3595	011	2	10	20		560
3596	011	2	10	6		689
3597	011	2	10	21		618
3598	011	2	10	5		554
3599	011	2	10	13		715
3600	011	2	10	22		602
3601	011	2	10	5		661
3602	011	2	10	30		666
3603	011	2	10	17		554
3604	011	2	10	21		622
3605	011	2	10	27		602
3606	011	2	10	19		577
3607	011	2	10	14		678
3608	011	2	10	30		717
3609	011	2	10	29		717
3610	011	2	10	31		547
3611	011	2	10	10		598
3612	011	2	10	30		628
3613	011	2	10	26		598
3614	011	2	10	27		574
3615	011	2	11	0		0
3616	011	2	10	14		580
3617	011	2	10	26		738
3618	011	2	10	1		700
3619	011	2	10	13		567
3620	011	2	10	1		654
3621	011	2	10	29		659
3622	011	2	10	8		562
3623	011	2	10	21		726
3624	011	2	10	6		602
3625	011	2	10	29		668
3626	011	2	10	25		610
3627	011	2	10	4		608
3628	011	2	10	25		686
3629	011	2	10	20		550
3630	011	2	10	22		585
3631	011	2	10	20		576
3632	011	2	10	20		562
3633	011	2	10	30		602
3634	011	2	10	25		562
3635	011	2	10	31		597
3636	011	2	10	23		577
3637	011	2	10	26		562
3638	011	2	10	4		635
3639	011	2	10	2		579
3640	011	2	10	2		570
3641	011	2	10	13		568
3642	011	2	10	18		604
3643	011	2	10	11		582
3644	011	2	10	15		701
3645	011	2	10	4		703
3646	011	2	10	21		555
3647	011	2	10	1		581
3648	011	2	10	12		863
3649	011	2	10	14		637
3650	011	2	10	10		597
3651	011	2	10	22		572
3652	011	2	10	0		939
3653	011	2	10	11		566
3654	011	2	10	3		581
3655	011	2	10	30		690
3656	011	2	11	0		0
3657	011	2	11	0		0
3658	011	2	10	4		657
3659	011	2	10	14		632
3660	011	2	10	29		747
3661	011	2	10	29		644
3662	011	2	10	21		586
3663	011	2	10	30		614
3664	011	2	10	15		624
3665	011	2	11	0		0
3666	011	2	10	23		577
3667	011	2	10	21		582
3668	011	2	10	0		685
3669	011	2	10	22		664
3670	011	2	10	29		594
3671	011	2	10	21		557
3672	011	2	10	28		582
3673	011	2	10	22		724
3674	011	2	10	29		579
3675	011	2	10	7		550
3676	011	2	10	12		586
3677	011	2	10	0		669
3678	011	2	10	30		635
3679	011	2	10	20		602
3680	011	2	10	1		565
3681	011	2	10	8		698
3682	011	2	10	4		693
3683	011	2	10	14		659
3684	011	2	10	13		560
3685	011	2	10	11		567
3686	011	2	10	17		630
3687	011	2	10	4		613
3688	011	2	10	1		606
3689	011	2	10	8		578
3690	011	2	10	14		569
3691	011	2	10	1		599
3692	011	2	10	22		577
3693	011	2	10	4		729
3694	011	2	10	28		556
3695	011	2	10	22		620
3696	011	2	10	29		658
3697	011	2	10	14		609
3698	011	2	10	21		582
3699	011	2	10	29		593
3700	011	2	10	29		676
3701	011	2	10	3		589
3702	011	2	10	22		607
3703	011	2	10	2		593
3704	011	2	10	22		564
3705	011	2	10	27		573
3706	011	2	10	30		631
3707	011	2	10	21		594
3708	011	2	10	8		546
3709	011	2	10	2		637
3710	011	2	10	14		569
3711	011	2	10	2		598
3712	011	2	10	24		560
3713	011	2	10	6		578
3714	011	2	10	22		582
3715	011	2	10	19		585
3716	011	2	10	14		565
3717	011	2	10	8		536
3718	011	2	10	13		824
3719	011	2	10	6		611
3720	011	2	10	20		591
3721	011	2	10	15		563
3722	011	2	10	27		588
3723	011	2	10	29		615
3724	011	2	10	15		578
3725	011	2	10	30		717
3726	011	2	10	30		657
3727	011	2	10	12		597
3728	011	2	10	15		576
3729	011	2	10	30		579
3730	011	2	10	2		571
3731	011	2	10	6		576
3732	011	2	10	1		687
3733	011	2	10	6		972
3734	011	2	10	22		605
3735	011	2	10	26		615
3736	011	2	10	29		603
3737	011	2	10	4		654
3738	011	2	11	0		0
3739	011	2	10	5		563
3740	011	2	10	6		584
3741	011	2	10	13		562
3742	011	2	10	30		593
3743	011	2	10	21		701
3744	011	2	10	22		599
3745	011	2	10	1		580
3746	011	2	10	0		589
3747	011	2	10	4		636
3748	011	2	11	0		0
3749	011	2	10	4		581
3750	011	2	10	0		606
3751	011	2	10	30		570
3752	011	2	10	22		633
3753	011	2	10	14		603
3754	011	2	10	8		544
3755	011	2	10	6		603
3756	011	2	11	0		0
3757	011	2	10	4		586
3758	011	2	10	29		588
3759	011	2	10	10		594
3760	011	2	10	6		696
3761	011	2	10	6		617
3762	011	2	10	6		599
3763	011	2	10	30		587
3764	011	2	10	3		636
3765	011	2	10	19		625
3766	011	2	10	29		712
3767	011	2	10	30		701
3768	011	2	10	12		584
3769	011	2	10	19		579
3770	011	2	10	21		600
3771	011	2	10	26		572
3772	011	2	11	0		0
3773	011	2	10	25		721
3774	011	2	10	26		586
3775	011	2	10	27		577
3776	011	2	10	20		580
3777	011	2	10	2		658
3778	011	2	10	10		614
3779	011	2	10	24		568
3780	011	2	10	19		531
3781	011	2	10	15		629
3782	011	2	10	19		552
3783	011	2	10	5		728
3784	011	2	10	24		566
3785	011	2	10	13		557
3786	011	2	11	0		0
3787	011	2	10	21		645
3788	011	2	10	24		597
3789	011	2	10	2		554
3790	011	2	10	6		604
3791	011	2	10	11		596
3792	011	2	10	30		608
3793	011	2	10	29		637
3794	011	2	10	11		666
3795	011	2	10	13		672
3796	011	2	10	26		703
3797	011	2	10	21		804
3798	011	2	10	6		602
3799	011	2	10	6		585
3800	011	2	10	2		653
3801	011	2	10	17		550
3802	011	2	10	26		584
3803	011	2	10	23		566
3804	011	2	10	22		572
3805	011	2	10	29		637
3806	011	2	10	14		603
3807	011	2	10	26		585
3808	011	2	10	1		595
3809	011	2	10	29		608
3810	011	2	10	14		576
3811	011	2	10	15		589
3812	011	2	10	6		603
3813	011	2	10	30		626
3814	000	2	00	0		739
3814	011	2	10	1		631
3815	011	2	10	24		585
3816	011	2	10	22		617
3817	011	2	10	29		618
3818	011	2	10	24		593
3819	011	2	10	6		773
3820	011	2	10	30		632
3821	011	2	10	15		594
3822	011	2	10	21		601
3823	011	2	10	7		588
3824	011	2	10	4		584
3825	011	2	10	30		674
3826	011	2	10	5		563
3827	011	2	10	9		582
3828	011	2	10	22		613
3829	011	2	10	9		541
3830	011	2	10	4		626
3831	011	2	10	15		584
3832	011	2	10	9		558
3833	011	2	10	30		670
3834	011	2	10	30		1009
3835	011	2	10	14		587
3836	011	2	10	6		587
3837	011	2	11	0		0
3838	011	2	10	10		612
3839	011	2	10	1		567
3840	011	2	11	0		0
3841	011	2	10	30		626
3842	011	2	11	0		0
3843	011	2	10	9		547
3844	011	2	10	27		565
3845	011	2	10	4		576
3846	011	2	10	14		556
3847	011	2	11	0		0
3848	011	2	10	17		620
3849	011	2	10	9		638
3850	011	2	10	14		565
3851	000	2	00	1		619
3851	011	2	10	4		626
3852	011	2	10	0		623
3853	011	2	10	27		584
3854	011	2	10	23		653
3855	011	2	10	29		628
3856	011	2	10	18		642
3857	011	2	10	29		584
3858	011	2	10	30		633
3859	011	2	10	30		629
3860	011	2	10	21		550
3861	011	2	10	31		574
3862	011	2	10	21		590
3863	011	2	10	14		630
3864	011	2	10	8		561
3865	011	2	10	14		548
3866	011	2	10	2		564
3867	011	2	10	27		602
3868	011	2	10	24		633
3869	011	2	10	7		596
3870	011	2	10	29		612
3871	011	2	10	20		576
3872	011	2	10	18		582
3873	011	2	10	18		600
3874	011	2	10	29		585
3875	011	2	10	15		578
3876	011	2	10	14		593
3877	011	2	10	14		574
3878	000	2	00	18		685
3878	011	2	10	20		689
3879	011	2	10	20		609
3880	011	2	11	0		0
3881	011	2	10	22		704
3882	011	2	10	11		565
3883	011	2	10	1		572
3884	011	2	10	6		633
3885	011	2	10	2		641
3886	011	2	10	1		635
3887	011	2	10	20		616
3888	011	2	10	30		615
3889	011	2	10	15		608
3890	011	2	10	3		597
3891	011	2	10	8		562
3892	011	2	10	22		562
3893	011	2	10	27		568
3894	011	2	10	10		613
3895	011	2	10	15		568
3896	011	2	10	11		666
3897	011	2	10	10		579
3898	011	2	10	0		602
3899	011	2	10	8		570
3900	011	2	10	2		618
3901	011	2	10	30		654
3902	011	2	10	18		610
3903	011	2	10	1		691
3904	011	2	11	0		0
3905	011	2	10	9		595
3906	011	2	10	15		711
3907	011	2	10	6		629
3908	011	2	10	23		629
3909	011	2	10	22		578
3910	011	2	10	18		699
3911	011	2	11	0		0
3912	011	2	10	30		580
3913	011	2	10	26		597
3914	011	2	10	9		631
3915	011	2	10	30		609
3916	011	2	10	30		665
3917	011	2	10	14		569
3918	011	2	10	26		634
3919	011	2	10	6		628
3920	011	2	10	3		605
3921	011	2	10	21		565
3922	011	2	10	10		642
3923	011	2	10	24		636
3924	011	2	10	29		583
3925	011	2	10	30		588
3926	011	2	10	8		549
3927	011	2	10	29		646
3928	011	2	10	5		536
3929	011	2	10	26		585
3930	011	2	10	12		648
3931	011	2	10	29		625
3932	011	2	10	1		578
3933	011	2	10	10		590
3934	011	2	10	21		554
3935	011	2	10	15		577
3936	011	2	10	17		565
3937	011	2	10	3		569
3938	011	2	10	23		574
3939	011	2	10	6		602
3940	011	2	10	29		599
3941	011	2	10	4		578
3942	011	2	10	0		620
3943	011	2	10	10		674
3944	011	2	10	2		548
3945	011	2	10	9		628
3946	011	2	10	15		610
3947	011	2	10	0		666
3948	011	2	10	0		697
3949	011	2	10	2		549
3950	011	2	10	3		657
3951	011	2	10	0		576
3952	011	2	10	4		571
3953	011	2	10	24		685
3954	011	2	10	19		555
3955	011	2	10	10		737
3956	011	2	10	6		571
3957	011	2	10	1		582
3958	011	2	10	2		573
3959	011	2	10	14		566
3960	011	2	11	0		0
3961	011	2	10	2		571
3962	011	2	10	9		624
3963	011	2	10	30		633
3964	011	2	10	7		641
3965	011	2	10	26		584
3966	011	2	10	11		551
3967	011	2	10	24		592
3968	011	2	10	10		578
3969	011	2	10	15		579
3970	011	2	10	27		705
3971	011	2	10	5		556
3972	011	2	10	20		722
3973	011	2	10	29		596
3974	011	2	10	0		576
3975	011	2	10	25		563
3976	011	2	10	22		738
3977	011	2	10	24		551
3978	011	2	10	29		603
3979	011	2	10	20		587
3980	011	2	10	11		695
3981	011	2	10	12		594
3982	011	2	10	17		578
3983	011	2	11	0		0
3984	011	2	11	0		0
3985	011	2	10	21		621
3986	011	2	10	7		610
3987	011	2	11	0		0
3988	011	2	10	17		537
3989	011	2	10	30		656
3990	011	2	10	6		584
3991	011	2	10	6		655
3992	011	2	10	30		652
3993	011	2	10	12		700
3994	011	2	10	29		637
3995	011	2	10	6		586
3996	011	2	10	30		825
3997	011	2	10	12		614
3998	011	2	10	2		565
3999	011	2	10	28		557
4000	011	2	10	1		572
4001	011	2	10	7		545
4002	011	2	10	9		576
4003	011	2	10	15		672
4004	011	2	10	1		590
4005	011	2	10	20		567
4006	011	2	10	21		657
4007	011	2	10	8		602
4008	011	2	10	6		587
4009	011	2	10	15		609
4010	011	2	10	3		577
4011	011	2	11	0		0
4012	011	2	10	10		618
4013	011	2	10	1		612
4014	011	2	10	24		555
4015	011	2	10	27		642
4016	011	2	10	29		580
4017	011	2	10	28		573
4018	011	2	11	0		0
4019	011	2	10	14		557
4020	011	2	10	8		594
4021	011	2	10	14		590
4022	011	2	10	17		929
4023	011	2	10	17		544
4024	011	2	10	15		670
4025	011	2	10	30		711
4026	011	2	10	22		590
4027	011	2	10	22		605
4028	011	2	10	16		581
4029	011	2	10	22		640
4030	011	2	10	30		675
4031	011	2	10	29		661
4032	011	2	10	6		598
4033	011	2	10	5		569
4034	011	2	11	0		0
4035	011	2	10	3		568
4036	011	2	10	21		584
4037	011	2	10	6		600
4038	011	2	11	0		0
4039	011	2	10	4		576
4040	011	2	10	29		597
4041	011	2	10	4		640
4042	011	2	11	0		0
4043	011	2	10	26		579
4044	011	2	10	30		626
4045	011	2	10	31		626
4046	011	2	10	29		634
4047	011	2	10	15		1114
4048	011	2	10	26		619
4049	011	2	10	25		1018
4050	011	2	10	17		560
4051	011	2	10	19		529
4052	011	2	10	0		722
4053	011	2	10	21		634
4054	011	2	10	4		573
4055	011	2	10	15		630
4056	011	2	10	30		591
4057	011	2	10	27		664
4058	011	2	10	24		610
4059	011	2	10	30		679
4060	011	2	10	2		556
4061	011	2	10	21		643
4062	011	2	10	22		565
4063	011	2	10	27		582
4064	011	2	10	20		552
4065	011	2	10	18		556
4066	011	2	10	26		656
4067	011	2	10	4		580
4068	011	2	10	26		613
4069	011	2	10	9		589
4070	011	2	10	29		638
4071	011	2	10	19		583
4072	000	2	00	29		639
4072	000	2	00	30		765
4072	011	2	10	31		770
4073	011	2	10	20		586
4074	011	2	10	8		566
4075	011	2	10	2		604
4076	011	2	10	2		544
4077	011	2	10	14		570
4078	011	2	10	16		614
4079	011	2	10	23		589
4080	011	2	10	29		602
4081	011	2	10	28		606
4082	011	2	10	20		633
4083	011	2	11	0		0
4084	011	2	11	0		0
4085	011	2	10	6		586
4086	011	2	10	30		616
4087	011	2	10	7		626
4088	011	2	10	30		697
4089	011	2	10	18		644
4090	011	2	11	0		0
4091	011	2	10	30		653
4092	011	2	10	22		568
4093	011	2	10	22		611
4094	011	2	10	0		624
4095	011	2	10	21		644
4096	011	2	10	2		556
4097	011	2	10	0		593
4098	011	2	10	2		572
4099	011	2	10	3		677
4100	011	2	10	20		571
4101	011	2	10	22		578
4102	011	2	10	15		613
4103	011	2	10	0		577
4104	011	2	10	4		619
4105	011	2	10	27		592
4106	011	2	10	1		580
4107	011	2	10	3		589
4108	011	2	10	27		587
4109	011	2	10	30		659
4110	011	2	10	8		577
4111	011	2	10	20		571
4112	011	2	10	20		583
4113	011	2	10	27		599
4114	011	2	10	30		800
4115	011	2	10	12		586
4116	011	2	10	2		641
4117	011	2	10	8		624
4118	011	2	10	27		571
4119	000	2	00	24		555
4119	011	2	10	30		618
4120	011	2	10	20		564
4121	011	2	10	27		574
4122	011	2	10	10		601
4123	011	2	10	31		587
4124	011	2	10	10		600
4125	011	2	10	1		602
4126	011	2	10	22		586
4127	011	2	10	15		609
4128	011	2	10	15		654
4129	011	2	10	6		584
4130	011	2	10	30		646
4131	011	2	10	23		648
4132	011	2	10	13		620
4133	011	2	10	24		654
4134	000	2	00	15		686
4134	011	2	10	18		586
4135	011	2	10	0		633
4136	011	2	10	1		580
4137	011	2	10	10		742
4138	011	2	10	15		638
4139	011	2	10	4		585
4140	011	2	10	30		661
4141	011	2	10	30		601
4142	011	2	10	29		583
4143	011	2	10	30		573
4144	011	2	10	29		645
4145	011	2	10	23		642
4146	011	2	10	8		557
4147	011	2	10	26		640
4148	011	2	10	10		631
4149	011	2	10	30		627
4150	011	2	10	30		650
4151	011	2	10	20		578
4152	011	2	10	9		608
4153	011	2	10	6		645
4154	011	2	10	0		580
4155	011	2	10	10		626
4156	011	2	10	30		618
4157	011	2	10	3		561
4158	011	2	11	0		0
4159	011	2	10	20		564
4160	011	2	10	1		653
4161	011	2	10	24		552
4162	011	2	10	15		596
4163	011	2	11	0		0
4164	011	2	11	0		0
4165	011	2	10	30		600
4166	011	2	10	9		550
4167	011	2	10	22		613
4168	011	2	10	21		620
4169	011	2	10	26		601
4170	011	2	10	2		658
4171	011	2	10	22		661
4172	011	2	10	9		547
4173	011	2	10	6		603
4174	011	2	10	19		533
4175	011	2	10	2		624
4176	000	2	00	22		576
4176	011	2	10	23		611
4177	011	2	10	1		643
4178	011	2	10	6		613
4179	000	2	00	19		623
4179	011	2	10	20		552
4180	011	2	10	10		570
4181	011	2	10	13		594
4182	011	2	10	10		608
4183	011	2	10	4		646
4184	011	2	10	7		700
4185	011	2	10	30		615
4186	011	2	10	22		642
4187	011	2	10	30		571
4188	011	2	10	30		645
4189	011	2	10	29		609
4190	011	2	10	29		630
4191	011	2	10	4		659
4192	011	2	10	12		589
4193	011	2	10	29		658
4194	011	2	10	12		579
4195	011	2	10	29		603
4196	011	2	10	12		597
4197	011	2	10	26		577
4198	011	2	11	0		0
4199	011	2	10	22		613
4200	011	2	10	3		566
4201	011	2	10	21		602
4202	011	2	11	0		0
4203	011	2	10	6		581
4204	011	2	10	1		621
4205	011	2	10	1		589
4206	011	2	10	3		597
4207	011	2	11	0		0
4208	011	2	10	30		588
4209	011	2	10	0		641
4210	011	2	10	14		601
4211	011	2	10	23		774
4212	011	2	10	29		581
4213	011	2	10	10		598
4214	011	2	10	17		554
4215	011	2	10	14		628
4216	011	2	10	2		570
